brand,Model,Price,Rating,processor_brand,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,secondary_storage_capacity,gpu_brand,gpu_type,is_touch_screen,display_size,resolution_width,resolution_height,OS,year_of_warranty,product_name,slug
asus,Asus TUF Gaming F17 FX707ZC4-HX067W Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),74085,75.0,intel,core i5,12,16,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,17.3,1920,1080,windows,1,Asus TUF Gaming F17 FX707ZC4-HX067W Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),asus-tuf-gaming-f17-fx707zc4-hx067w-gaming-laptop-12th-gen-core-i5-16gb-512gb-ssd-win11-4gb-graph
dell,Dell Inspiron 5430 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),86490,66.0,intel,core i7,12,16,16,ssd,1024,no secondary storage,0,intel,integrated,False,14.0,1920,1200,windows,1,Dell Inspiron 5430 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),dell-inspiron-5430-laptop-13th-gen-core-i7-16gb-1tb-ssd-win11
asus,Asus Vivobook 15 X1502ZA-EJ741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),60990,67.0,intel,core i7,10,16,16,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus Vivobook 15 X1502ZA-EJ741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),asus-vivobook-15-x1502za-ej741ws-laptop-12th-gen-core-i7-16gb-512gb-ssd-win11
lenovo,Lenovo Ideapad Gaming 3 82SB00NXIN Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),56990,69.0,amd,ryzen 5,6,12,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo Ideapad Gaming 3 82SB00NXIN Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),lenovo-ideapad-gaming-3-82sb00nxin-laptop-amd-ryzen-5-7535hs-16gb-512gb-ssd-win11-home-4gb-graph
dell,Dell Inspiron 5630 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),72490,70.0,intel,core i5,12,16,16,ssd,512,no secondary storage,0,intel,integrated,False,16.0,2560,1600,windows,1,Dell Inspiron 5630 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),dell-inspiron-5630-laptop-13th-gen-core-i5-16gb-512gb-ssd-win11
asus,Asus VivoBook 14 X415EA-EK344WS Notebook (11th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),35990,64.0,intel,core i3,2,4,16,ssd,512,no secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,Asus VivoBook 14 X415EA-EK344WS Notebook (11th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),asus-vivobook-14-x415ea-ek344ws-notebook-11th-gen-core-i3-16gb-512gb-ssd-win11-home
asus,Asus TUF Gaming F15 2023 FX507ZV-LP094W Gaming Laptop (12th Gen Core i7/ 16GB/512GB SSD/ Win11 Home/ 8GB Graph),108990,78.0,intel,core i7,14,20,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Asus TUF Gaming F15 2023 FX507ZV-LP094W Gaming Laptop (12th Gen Core i7/ 16GB/512GB SSD/ Win11 Home/ 8GB Graph),asus-tuf-gaming-f15-2023-fx507zv-lp094w-gaming-laptop-12th-gen-core-i7-16gb-512gb-ssd-win11-home-8gb-graph
asus,Asus TUF Gaming F15 FX506HF-HN025W Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),57990,72.0,intel,core i5,6,12,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Asus TUF Gaming F15 FX506HF-HN025W Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),asus-tuf-gaming-f15-fx506hf-hn025w-gaming-laptop-11th-gen-core-i5-16gb-512gb-ssd-win11-4gb-graph
hp,HP Victus 15-fa0998TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),69999,72.0,intel,core i5,8,12,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,HP Victus 15-fa0998TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),hp-victus-15-fa0998tx-gaming-laptop-12th-gen-core-i5-16gb-512gb-ssd-win11-4gb-graph
hp,HP Victus 15-fa0666TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),71990,65.0,intel,core i5,8,12,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,HP Victus 15-fa0666TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),hp-victus-15-fa0666tx-gaming-laptop-12th-gen-core-i5-16gb-512gb-ssd-win11-4gb-graph
apple,Apple MacBook Air 15 2023 Laptop (Apple M2/ 8GB/ 256GB SSD/ MacOS),119990,53.0,apple,m2,8,8,8,ssd,256,no secondary storage,0,apple,apple,False,15.3,2880,1864,mac,1,Apple MacBook Air 15 2023 Laptop (Apple M2/ 8GB/ 256GB SSD/ MacOS),apple-macbook-air-15-2023-laptop-apple-m2-8gb-256gb-ssd-macos
infinix,Infinix INBook Y1 Plus Neo XL30 Laptop (Intel Celeron N5100/ 8GB/ 512GB SSD/ Win 11 Home),26990,53.0,intel,celeron,4,4,8,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Infinix INBook Y1 Plus Neo XL30 Laptop (Intel Celeron N5100/ 8GB/ 512GB SSD/ Win 11 Home),infinix-inbook-y1-plus-neo-xl30-laptop-intel-celeron-n5100-8gb-512gb-ssd-win-11-home
hp,HP Pavilion x360 14-ek1010TU Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),77899,70.0,intel,core i5,10,12,16,ssd,1024,no secondary storage,0,intel,integrated,True,14.0,1920,1080,windows,1,HP Pavilion x360 14-ek1010TU Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),hp-pavilion-x360-14-ek1010tu-laptop-13th-gen-core-i5-16gb-1tb-ssd-win11
primebook,Primebook 4G Android Laptop (MediaTek Kompanio 500/ 4GB/ 64GB eMMC/ Android 11),14990,26.0,other,other,8,0,4,hdd,64,no secondary storage,0,arm,integrated,False,11.6,1366,768,android,1,Primebook 4G Android Laptop (MediaTek Kompanio 500/ 4GB/ 64GB eMMC/ Android 11),primebook-4g-android-laptop-mediatek-kompanio-500-4gb-64gb-emmc-android-11
dell,Dell Inspiron 3520 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),50000,60.0,intel,core i5,10,12,8,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Dell Inspiron 3520 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),dell-inspiron-3520-laptop-12th-gen-core-i5-8gb-512gb-ssd-win11
acer,Acer Aspire 5 A515-57G UN.K9TSI.002 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),56990,71.0,intel,core i5,12,16,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Acer Aspire 5 A515-57G UN.K9TSI.002 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),acer-aspire-5-a515-57g-un-k9tsi-002-gaming-laptop-12th-gen-core-i5-16gb-512gb-ssd-win11-home-4gb-graph
hp,HP Victus 15-fa0070TX Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),57990,70.0,intel,core i5,8,12,8,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,HP Victus 15-fa0070TX Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),hp-victus-15-fa0070tx-laptop-12th-gen-core-i5-8gb-512gb-ssd-win11-home-4gb-graph
hp,HP Victus 16-e0352AX Gaming Laptop (Ryzen 5-5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),49999,70.0,amd,ryzen 5,6,12,8,ssd,512,no secondary storage,0,nvidia,dedicated,False,16.1,1920,1080,windows,1,HP Victus 16-e0352AX Gaming Laptop (Ryzen 5-5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),hp-victus-16-e0352ax-gaming-laptop-ryzen-5-5600h-8gb-512gb-ssd-win11-4gb-graph
asus,Asus Vivobook S14 OLED S3402ZA-KM501WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),72490,62.0,intel,core i5,12,16,16,ssd,512,no secondary storage,0,intel,integrated,False,14.0,2880,1800,windows,1,Asus Vivobook S14 OLED S3402ZA-KM501WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),asus-vivobook-s14-oled-s3402za-km501ws-laptop-12th-gen-core-i5-16gb-512gb-ssd-win11-home
asus,Asus Vivobook S15 OLED K3502ZA-L501WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),69689,64.0,intel,core i5,12,16,16,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus Vivobook S15 OLED K3502ZA-L501WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),asus-vivobook-s15-oled-k3502za-l501ws-laptop-12th-gen-core-i5-16gb-512gb-ssd-win11
iball,iBall Excelance CompBook Laptop (AQC/ 2GB/ 32GB/Win10),9800,41.0,intel,other,4,0,2,hdd,32,no secondary storage,0,intel,integrated,False,11.6,1366,768,windows,1,iBall Excelance CompBook Laptop (AQC/ 2GB/ 32GB/Win10),iball-excelance-compbook-laptop-aqc-2gb-32gb-win10
ultimus,Ultimus Lite NU14U3INC54BN Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),15990,46.0,intel,celeron,2,2,8,ssd,256,no secondary storage,0,intel,integrated,False,14.1,1366,768,windows,1,Ultimus Lite NU14U3INC54BN Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),ultimus-lite-nu14u3inc54bn-laptop-celeron-n4020-8gb-256gb-ssd-win11-home
dell,Dell G15-5530 Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),83990,72.0,intel,core i5,10,16,16,ssd,1024,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Dell G15-5530 Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),dell-g15-5530-gaming-laptop-13th-gen-core-i5-16gb-1tb-ssd-win11-6gb-graph
asus,Asus VivoBook 14 X1400EA-EK543WS Notebook (11th Gen Core i5/16GB/ 512GB SSD/ Win11 Home),46990,57.0,intel,core i5,4,8,16,ssd,512,no secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,Asus VivoBook 14 X1400EA-EK543WS Notebook (11th Gen Core i5/16GB/ 512GB SSD/ Win11 Home),asus-vivobook-14-x1400ea-ek543ws-notebook-11th-gen-core-i5-16gb-512gb-ssd-win11-home
hp,HP Pavilion 15-EG2119TU Laptop (12th Gen Core i5/12GB RAM/ 512GB SSD/ Win11),60990,54.0,intel,core i5,12,16,12,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,HP Pavilion 15-EG2119TU Laptop (12th Gen Core i5/12GB RAM/ 512GB SSD/ Win11),hp-pavilion-15-eg2119tu-laptop-12th-gen-core-i5-12gb-ram-512gb-ssd-win11
lenovo,Lenovo IdeaPad Slim 3 82X60013IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),44990,51.0,intel,core i3,5,6,8,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Lenovo IdeaPad Slim 3 82X60013IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),lenovo-ideapad-slim-3-82x60013in-laptop-13th-gen-core-i3-8gb-512gb-ssd-win11
lenovo,Lenovo ThinkBook 15 G5 21JF002JIN Laptop (AMD Ryzen 3 7330U/ 8 GB/ 512 GB SSD/ Win11),34990,66.0,amd,ryzen 3,4,8,8,ssd,512,no secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,Lenovo ThinkBook 15 G5 21JF002JIN Laptop (AMD Ryzen 3 7330U/ 8 GB/ 512 GB SSD/ Win11),lenovo-thinkbook-15-g5-21jf002jin-laptop-amd-ryzen-3-7330u-8-gb-512-gb-ssd-win11
hp,HP Victus 15-fa1145TX Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),66990,72.0,intel,core i5,8,12,16,ssd,1024,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,HP Victus 15-fa1145TX Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),hp-victus-15-fa1145tx-gaming-laptop-12th-gen-core-i5-16gb-1tb-ssd-win11-home-4gb-graph
lenovo,Lenovo V15 G4 Laptop (AMD Athlon Silver 7120U/ 8GB/ 512GB SSD/ Win11 Home),24440,47.0,amd,other,2,2,8,ssd,512,no secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,Lenovo V15 G4 Laptop (AMD Athlon Silver 7120U/ 8GB/ 512GB SSD/ Win11 Home),lenovo-v15-g4-laptop-amd-athlon-silver-7120u-8gb-512gb-ssd-win11-home
hp,HP Victus 15-fb1002AX Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),51990,70.0,amd,ryzen 5,6,12,8,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,HP Victus 15-fb1002AX Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),hp-victus-15-fb1002ax-gaming-laptop-amd-ryzen-5-7535hs-8gb-512gb-ssd-win11-4gb-graph
msi,MSI Thin GF63 11SC-1629IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),54990,65.0,intel,core i5,6,12,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2,MSI Thin GF63 11SC-1629IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),msi-thin-gf63-11sc-1629in-gaming-laptop-11th-gen-core-i5-16gb-512gb-ssd-win11-home-4gb-graph
ultimus,Ultimus Pro NU14U3INC43BN-CS Laptop (Celeron N4020/ 4GB/ 128GB SSD/ Win11 Home),11990,41.0,intel,celeron,2,2,4,ssd,128,no secondary storage,0,intel,integrated,False,14.1,1366,768,windows,1,Ultimus Pro NU14U3INC43BN-CS Laptop (Celeron N4020/ 4GB/ 128GB SSD/ Win11 Home),ultimus-pro-nu14u3inc43bn-cs-laptop-celeron-n4020-4gb-128gb-ssd-win11-home
lenovo,Lenovo ThinkBook 15 G5 21JFA00BIN Laptop (AMD Ryzen 7 7730U/ 8 GB/ 512 GB SSD/ Win11),48990,70.0,amd,ryzen 7,8,16,8,ssd,512,no secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,Lenovo ThinkBook 15 G5 21JFA00BIN Laptop (AMD Ryzen 7 7730U/ 8 GB/ 512 GB SSD/ Win11),lenovo-thinkbook-15-g5-21jfa00bin-laptop-amd-ryzen-7-7730u-8-gb-512-gb-ssd-win11
msi,MSI Katana 15 B13UDXK-1482IN Gaming Laptop (13th Gen Core i5/ 32GB/ 1TB SSD/ Win11 Home/ 6GB Graph),74990,75.0,intel,core i5,12,16,32,ssd,1024,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2,MSI Katana 15 B13UDXK-1482IN Gaming Laptop (13th Gen Core i5/ 32GB/ 1TB SSD/ Win11 Home/ 6GB Graph),msi-katana-15-b13udxk-1482in-gaming-laptop-13th-gen-core-i5-32gb-1tb-ssd-win11-home-6gb-graph
msi,MSI Bravo 15 B7ED-012IN Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),49990,65.0,amd,ryzen 5,6,12,8,ssd,512,no secondary storage,0,amd,dedicated,False,15.6,1920,1080,windows,1,MSI Bravo 15 B7ED-012IN Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),msi-bravo-15-b7ed-012in-gaming-laptop-amd-ryzen-5-7535hs-8gb-512gb-ssd-win11-home-4gb-graph
asus,Asus Vivobook 15 X1502ZA-EJ544WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),53990,63.0,intel,core i5,12,16,16,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus Vivobook 15 X1502ZA-EJ544WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),asus-vivobook-15-x1502za-ej544ws-laptop-12th-gen-core-i5-16gb-512gb-ssd-win11
asus,Asus Vivobook 16 2023 X1605VA-MB947WS Laptop (13th Gen Core i9/ 16GB/ 512GB SSD/ Win11 Home),81689,71.0,intel,core i9,14,20,16,ssd,512,no secondary storage,0,intel,integrated,False,16.0,1920,1200,windows,1,Asus Vivobook 16 2023 X1605VA-MB947WS Laptop (13th Gen Core i9/ 16GB/ 512GB SSD/ Win11 Home),asus-vivobook-16-2023-x1605va-mb947ws-laptop-13th-gen-core-i9-16gb-512gb-ssd-win11-home
lenovo,Lenovo IdeaPad Gaming 3 82SB00V3IN Laptop (AMD Ryzen 5 6600H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),63889,63.0,amd,ryzen 5,6,12,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo IdeaPad Gaming 3 82SB00V3IN Laptop (AMD Ryzen 5 6600H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),lenovo-ideapad-gaming-3-82sb00v3in-laptop-amd-ryzen-5-6600h-16gb-512gb-ssd-win11-home-4gb-graph
lenovo,Lenovo IdeaPad Slim 3 82RK00VWIN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),37040,59.0,intel,core i3,6,8,8,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Lenovo IdeaPad Slim 3 82RK00VWIN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),lenovo-ideapad-slim-3-82rk00vwin-laptop-12th-gen-core-i3-8gb-512gb-ssd-win11
asus,Asus ROG Strix G16 2023 G614JJ-N3086WS Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),94990,70.0,intel,core i5,10,16,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1,Asus ROG Strix G16 2023 G614JJ-N3086WS Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),asus-rog-strix-g16-2023-g614jj-n3086ws-gaming-laptop-13th-gen-core-i5-16gb-512gb-ssd-win11-6gb-graph
infinix,Infinix INBook X2 Slim Series XL23 2023 Laptop (11th Gen Core i5/ 16GB/ 1TB SSD/ Win 11 Home),35990,60.0,intel,core i5,4,8,16,ssd,1024,no secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,Infinix INBook X2 Slim Series XL23 2023 Laptop (11th Gen Core i5/ 16GB/ 1TB SSD/ Win 11 Home),infinix-inbook-x2-slim-series-xl23-2023-laptop-11th-gen-core-i5-16gb-1tb-ssd-win-11-home
asus,Asus Vivobook Pro 15 M6500RC-HN741WS Laptop (AMD Ryzen 7 6800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),72990,70.0,amd,ryzen 7,8,16,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Asus Vivobook Pro 15 M6500RC-HN741WS Laptop (AMD Ryzen 7 6800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),asus-vivobook-pro-15-m6500rc-hn741ws-laptop-amd-ryzen-7-6800h-16gb-512gb-ssd-win11-4gb-graph
hp,HP Victus 15-fb1016AX  Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),55990,67.0,amd,ryzen 5,6,12,8,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,HP Victus 15-fb1016AX  Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),hp-victus-15-fb1016ax-gaming-laptop-amd-ryzen-5-7535hs-8gb-512gb-ssd-win11-4gb-graph
lenovo,Lenovo Yoga 7 82YM0074IN Laptop (AMD Ryzen 7 7735U/ 16GB/ 1TB SSD/ Win11 Home),94990,80.0,amd,ryzen 7,8,16,16,ssd,1024,no secondary storage,0,amd,integrated,True,14.0,2880,1800,windows,1,Lenovo Yoga 7 82YM0074IN Laptop (AMD Ryzen 7 7735U/ 16GB/ 1TB SSD/ Win11 Home),lenovo-yoga-7-82ym0074in-laptop-amd-ryzen-7-7735u-16gb-1tb-ssd-win11-home
hp,HP 15S-FQ5202TU Laptop (12th Gen Core i5/ 8 GB RAM/ 512 GB SSD/ Win 11),51800,57.0,intel,core i5,10,12,8,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,HP 15S-FQ5202TU Laptop (12th Gen Core i5/ 8 GB RAM/ 512 GB SSD/ Win 11),hp-15s-fq5202tu-laptop-12th-gen-core-i5-8-gb-ram-512-gb-ssd-win-11
hp,HP Victus15-fb0147AX Gaming Laptop (Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),49775,62.0,amd,ryzen 5,6,12,8,ssd,512,no secondary storage,0,amd,dedicated,False,15.6,1920,1080,windows,1,HP Victus15-fb0147AX Gaming Laptop (Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),hp-victus15-fb0147ax-gaming-laptop-ryzen-5-5600h-8gb-512gb-ssd-win11-home-4gb-graph
asus,Asus TUF Gaming F15  FX506HF-HN075W Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),53990,66.0,intel,core i5,6,12,8,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Asus TUF Gaming F15  FX506HF-HN075W Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),asus-tuf-gaming-f15-fx506hf-hn075w-gaming-laptop-11th-gen-core-i5-8gb-512gb-ssd-win11-4gb-graph
lenovo,Lenovo LOQ 15IRH8 82XV00F5IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),79990,70.0,intel,core i5,8,12,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo LOQ 15IRH8 82XV00F5IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),lenovo-loq-15irh8-82xv00f5in-2023-gaming-laptop-12th-gen-core-i5-16gb-512gb-ssd-win11-6gb-graph
msi,MSI Modern 15 B11M-061IN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),41990,63.0,intel,core i5,4,8,16,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,MSI Modern 15 B11M-061IN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),msi-modern-15-b11m-061in-laptop-11th-gen-core-i5-16gb-512gb-ssd-win11-home
acer,Acer Aspire Lite AL15 Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11),37990,60.0,amd,ryzen 5,6,12,16,ssd,512,no secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,Acer Aspire Lite AL15 Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11),acer-aspire-lite-al15-laptop-amd-ryzen-5-5500u-16gb-512gb-ssd-win11
asus,Asus Vivobook 14X K3405ZFB-KM752WS Laptop (12th Gen Core i7 /16GB/ 1TB SSD/Win11/ 4GB Graphic),85990,75.0,intel,core i7,10,16,16,ssd,1024,no secondary storage,0,nvidia,dedicated,False,14.0,2880,1800,windows,1,Asus Vivobook 14X K3405ZFB-KM752WS Laptop (12th Gen Core i7 /16GB/ 1TB SSD/Win11/ 4GB Graphic),asus-vivobook-14x-k3405zfb-km752ws-laptop-12th-gen-core-i7-16gb-1tb-ssd-win11-4gb-graphic
acer,Acer Aspire Lite 2023 AL15-51 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),39499,62.0,intel,core i5,4,8,8,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Acer Aspire Lite 2023 AL15-51 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),acer-aspire-lite-2023-al15-51-laptop-11th-gen-core-i5-8gb-512gb-ssd-win11
infinix,Infinix Zerobook 13 ZL513 2023 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win 11 Home),57990,63.0,intel,core i7,14,20,32,ssd,1024,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Infinix Zerobook 13 ZL513 2023 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win 11 Home),infinix-zerobook-13-zl513-2023-laptop-13th-gen-core-i7-32gb-1tb-ssd-win-11-home
asus,Asus Vivobook 14X K3405ZFB-KM541WS Laptop (12th Gen Core i5 /16GB/512GB SSD/Win11),67990,72.0,intel,core i5,8,12,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,14.0,2880,1800,windows,1,Asus Vivobook 14X K3405ZFB-KM541WS Laptop (12th Gen Core i5 /16GB/512GB SSD/Win11),asus-vivobook-14x-k3405zfb-km541ws-laptop-12th-gen-core-i5-16gb-512gb-ssd-win11
acer,Acer Nitro 5 AN515-58 NH.QLZSI.001 Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),94990,72.0,intel,core i7,10,16,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Acer Nitro 5 AN515-58 NH.QLZSI.001 Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),acer-nitro-5-an515-58-nh-qlzsi-001-gaming-laptop-12th-gen-core-i7-16gb-512gb-ssd-win11-6gb-graph
asus,Asus TUF Gaming F15 2022 FX507ZC4-HN115W Gaming Laptop (12th Gen Core i5/ 8GB/512GB SSD/ Win11 / 4GB Graph),75250,72.0,intel,core i5,12,16,8,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Asus TUF Gaming F15 2022 FX507ZC4-HN115W Gaming Laptop (12th Gen Core i5/ 8GB/512GB SSD/ Win11 / 4GB Graph),asus-tuf-gaming-f15-2022-fx507zc4-hn115w-gaming-laptop-12th-gen-core-i5-8gb-512gb-ssd-win11-4gb-graph
